Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise
chr1:7656143	10	1	10	10	1	1	1	-0.4	0
chr1:12251957	10	1	10	10	1	1	1	-0.4	0
chr1:14721328	10	1	10	10	1	1	1	-0.4	0
chr1:15082857	10	1	10	10	1	1	1	-0.4	0
chr1:15083714	10	1	10	10	1	1	1	-0.4	0
chr1:15084444	10	1	10	10	1	1	1	-0.4	0
chr1:15084854	10	1	10	10	1	1	1	-0.4	0
chr1:15085682	10	1	10	10	1	1	1	-0.4	0
chr2:1375	10	1	10	10	1	1	1	-0.4	0
chr2:2649	10	1	10	10	1	1	1	-0.4	0
chr2:3427	10	1	10	10	1	1	1	-0.4	0
chr2:10004	10	1	10	10	1	1	1	-0.4	0
chr2:3314035	10	1	10	10	1	1	1	-0.4	0
chr2:3332398	10	1	10	10	1	1	1	-0.4	0
chr2:3438341	10	1	10	10	1	1	1	-0.4	0
chr2:3438677	10	1	10	10	1	1	1	-0.4	0
chr2:3460417	10	1	10	10	1	1	1	-0.4	0
chr2:3605894	10	1	10	10	1	1	1	-0.4	0
chr2:3607133	10	1	10	10	1	1	1	-0.4	0
chr2:3615013	10	1	10	10	1	1	1	-0.4	0
chr2:3616056	10	1	10	10	1	1	1	-0.4	0
chr2:3616685	10	1	10	10	1	1	1	-0.4	0
chr2:3617244	10	1	10	10	1	1	1	-0.4	0
chr2:3618132	10	1	10	10	1	1	1	-0.4	0
chr2:3618994	10	1	10	10	1	1	1	-0.4	0
chr2:3619553	10	1	10	10	1	1	1	-0.4	0
chr2:3620026	10	1	10	10	1	1	1	-0.4	0
chr2:3621209	10	1	10	10	1	1	1	-0.4	0
chr2:3621714	10	1	10	10	1	1	1	-0.4	0
chr2:3622605	10	1	10	10	1	1	1	-0.4	0
chr2:3623495	10	1	10	10	1	1	1	-0.4	0
chr2:3624630	10	1	10	10	1	1	1	-0.4	0
chr2:3625340	10	1	10	10	1	1	1	-0.4	0
chr2:3626344	10	1	10	10	1	1	1	-0.4	0
chr2:3626975	10	1	10	10	1	1	1	-0.4	0
chr2:3627308	10	1	10	10	1	1	1	-0.4	0
chr2:7190969	10	1	10	10	1	1	1	-0.4	0
chr2:19309404	10	1	10	10	1	1	1	-0.4	0
chr3:9378962	10	1	10	10	1	1	1	-0.4	0
chr3:9380865	10	1	10	10	1	1	1	-0.4	0
chr3:9381683	10	1	10	10	1	1	1	-0.4	0
chr3:9383295	10	1	10	10	1	1	1	-0.4	0
chr3:9384856	10	1	10	10	1	1	1	-0.4	0
chr3:9385522	10	1	10	10	1	1	1	-0.4	0
chr3:9385919	10	1	10	10	1	1	1	-0.4	0
chr3:9386402	10	1	10	10	1	1	1	-0.4	0
