Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise
chr1:18399891	10	1	10	10	-1	104.25	1	-0.4	0
chr4:5757936	10	1	10	10	-1	91.76	1	-0.4	0
chr1:18061410	10	1	10	10	-1	90.09	1	-0.4	0
chr1:17295478	10	1	10	10	-1	87.04	1	-0.4	0
chr5:16135249	10	1	10	10	-1	84.75	1	-0.4	0
chr4:6027326	10	1	10	10	-1	82.47	1	-0.4	0
chr1:26038590	10	1	10	10	-1	82.4	1	-0.4	0
chr4:525339	10	1	10	10	-1	81.09	1	-0.4	0
chr5:23898705	10	1	10	10	-1	81.09	1	-0.4	0
chr1:29363114	10	1	10	10	-1	79.13	1	-0.4	0
chr4:16295351	10	1	10	10	-1	78.89	1	-0.4	0
chr1:18364873	10	1	10	10	-1	78.81	1	-0.4	0
chr1:18380061	10	1	10	10	-1	77.84	1	-0.4	0
chr5:4441664	10	1	10	10	-1	77.2	1	-0.4	0
chr4:18542468	10	1	10	10	-1	76.53	1	-0.4	0
chr1:18381225	10	1	10	10	-1	75.91	1	-0.4	0
chr4:11417344	10	1	10	10	-1	75.91	1	-0.4	0
chr2:9539151	10	1	10	10	-1	75.71	1	-0.4	0
chr2:6018250	10	1	10	10	-1	73.4	1	-0.4	0
chr3:20872618	10	1	10	10	-1	72.74	1	-0.4	0
chr1:19699381	10	1	10	10	-1	72.57	1	-0.4	0
chr4:15959895	10	1	10	10	-1	72.43	1	-0.4	0
chr4:15066920	10	1	10	10	-1	72.11	1	-0.4	0
chr5:2985553	10	1	10	10	-1	72.11	1	-0.4	0
chr4:13866479	10	1	10	10	-1	72.05	1	-0.4	0
chr5:721772	10	1	10	10	-1	72	1	-0.4	0
chr3:11384154	10	1	10	10	-1	71.48	1	-0.4	0
chr3:8077067	10	1	10	10	-1	71.48	1	-0.4	0
chr2:1124333	10	1	10	10	-1	71.33	1	-0.4	0
chr2:9520803	10	1	10	10	-1	70.85	1	-0.4	0
chr1:18351314	10	1	10	10	-1	70.52	1	-0.4	0
chr1:11649998	10	1	10	10	-1	69.61	1	-0.4	0
chr2:7910308	10	1	10	10	-1	69.61	1	-0.4	0
chr4:9847851	10	1	10	10	-1	69.61	1	-0.4	0
chr3:18994036	10	1	10	10	-1	69.29	1	-0.4	0
chr5:2615778	10	1	10	10	-1	68.99	1	-0.4	0
chr3:17501481	10	1	10	10	-1	68.98	1	-0.4	0
chr5:17829232	10	1	10	10	-1	68.37	1	-0.4	0
chr4:15646768	10	1	10	10	-1	67.79	1	-0.4	0
chr1:5955148	10	1	10	10	-1	67.75	1	-0.4	0
chr4:12079924	10	1	10	10	-1	67.71	1	-0.4	0
chr1:28020082	10	1	10	10	-1	67.66	1	-0.4	0
chr1:16777416	10	1	10	10	-1	67.5	1	-0.4	0
chr3:538446	10	1	10	10	-1	67.41	1	-0.4	0
chr3:3586098	10	1	10	10	-1	67.14	1	-0.4	0
chr5:19099665	10	1	10	10	-1	67.14	1	-0.4	0
chr3:3770575	10	1	10	10	-1	67.12	1	-0.4	0
chr4:2375747	10	1	10	10	-1	67.1	1	-0.4	0
chr1:5277759	10	1	10	10	-1	66.58	1	-0.4	0
chr3:17362275	10	1	10	10	-1	66.52	1	-0.4	0
chr1:13076546	10	1	10	10	-1	66.24	1	-0.4	0
chr4:10724839	10	1	10	10	-1	66.06	1	-0.4	0
chr5:23077151	10	1	10	10	-1	65.32	1	-0.4	0
chr5:18022312	10	1	10	10	-1	65.3	1	-0.4	0
chr3:3271374	10	1	10	10	-1	64.97	1	-0.4	0
chr1:11067765	10	1	10	10	-1	64.69	1	-0.4	0
chr2:9631548	10	1	10	10	-1	64.69	1	-0.4	0
chr3:19251032	10	1	10	10	-1	64.69	1	-0.4	0
chr1:28117536	10	1	10	10	-1	64.48	1	-0.4	0
chr1:1313103	10	1	10	10	-1	64.21	1	-0.4	0
chr1:1773810	10	1	10	10	-1	64.18	1	-0.4	0
chr3:2113725	10	1	10	10	-1	64.09	1	-0.4	0
chr4:13016379	10	1	10	10	-1	64.09	1	-0.4	0
