Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise
chr5:7014575	10	1	10	10	-1	83.96	1	-0.4	0
chr2:15481566	10	1	10	10	-1	77.68	1	-0.4	0
chr3:22150775	10	1	10	10	-1	77.04	1	-0.4	0
chr2:7260412	10	1	10	10	-1	76.51	1	-0.4	0
chr3:5781637	10	1	10	10	-1	75.83	1	-0.4	0
chr1:5590862	10	1	10	10	-1	74.69	1	-0.4	0
chr1:10321012	10	1	10	10	-1	74.24	1	-0.4	0
chr1:8009604	10	1	10	10	-1	73.49	1	-0.4	0
chr3:18883506	10	1	10	10	-1	72.78	1	-0.4	0
chr1:19650527	10	1	10	10	-1	72.71	1	-0.4	0
chr1:21519083	10	1	10	10	-1	72.27	1	-0.4	0
chr1:4247127	10	1	10	10	-1	72.11	1	-0.4	0
chr3:8213965	10	1	10	10	-1	72.09	1	-0.4	0
chr1:4879570	10	1	10	10	-1	69.56	1	-0.4	0
chr3:3725743	10	1	10	10	-1	69.36	1	-0.4	0
chr5:4432008	10	1	10	10	-1	68.8	1	-0.4	0
chr4:14444306	10	1	10	10	-1	68.01	1	-0.4	0
chr1:22984551	10	1	10	10	-1	67.7	1	-0.4	0
chr1:24361321	10	1	10	10	-1	67.68	1	-0.4	0
chr4:11993827	10	1	10	10	-1	67.33	1	-0.4	0
chr4:8052160	10	1	10	10	-1	67.27	1	-0.4	0
chr1:7962408	10	1	10	10	-1	67.15	1	-0.4	0
chr5:1270869	10	1	10	10	-1	66.93	1	-0.4	0
chr4:14545816	10	1	10	10	-1	66.72	1	-0.4	0
chr2:261405	10	1	10	10	-1	66.54	1	-0.4	0
chr2:8967459	10	1	10	10	-1	66.47	1	-0.4	0
chr5:25399396	10	1	10	10	-1	66.33	1	-0.4	0
chr1:5596234	10	1	10	10	-1	66.1	1	-0.4	0
chr3:18890569	10	1	10	10	-1	66.05	1	-0.4	0
chr3:19449028	10	1	10	10	-1	66.05	1	-0.4	0
chr4:5992862	10	1	10	10	-1	66	1	-0.4	0
chr5:19838245	10	1	10	10	-1	65.87	1	-0.4	0
chr1:27739148	10	1	10	10	-1	65.57	1	-0.4	0
chr1:10463035	10	1	10	10	-1	65.3	1	-0.4	0
chr5:26572187	10	1	10	10	-1	65.04	1	-0.4	0
chr4:12573113	10	1	10	10	-1	64.97	1	-0.4	0
chr1:20059960	10	1	10	10	-1	64.7	1	-0.4	0
chr1:29702067	10	1	10	10	-1	64.63	1	-0.4	0
chr3:19393688	10	1	10	10	-1	64.52	1	-0.4	0
chr5:8654607	10	1	10	10	-1	64.16	1	-0.4	0
chr5:24482649	10	1	10	10	-1	64.11	1	-0.4	0
chr4:13021131	10	1	10	10	-1	63.92	1	-0.4	0
chr4:18055616	10	1	10	10	-1	63.75	1	-0.4	0
chr1:10305374	10	1	10	10	-1	63.3	1	-0.4	0
chr4:14198489	10	1	10	10	-1	62.94	1	-0.4	0
