Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise
chr1:10959909	10	1	10	10	-1	115.17	1	-0.4	0
chr5:25529558	10	1	10	10	-1	115.17	1	-0.4	0
chr3:388864	10	1	10	10	-1	109.78	1	-0.4	0
chr5:26394469	10	1	10	10	-1	109.55	1	-0.4	0
chr1:173555	10	1	10	10	-1	109.11	1	-0.4	0
chr2:14065848	10	1	10	10	-1	109.11	1	-0.4	0
chr5:15631316	10	1	10	10	-1	109.11	1	-0.4	0
chr2:12872041	10	1	10	10	-1	108.13	1	-0.4	0
chr1:2586189	10	1	10	10	-1	106.93	1	-0.4	0
chr1:26694878	10	1	10	10	-1	105.13	1	-0.4	0
chr1:7339744	10	1	10	10	-1	104.47	1	-0.4	0
chr1:20199002	10	1	10	10	-1	104.12	1	-0.4	0
chr1:24486936	10	1	10	10	-1	103.81	1	-0.4	0
chr4:13091909	10	1	10	10	-1	103.53	1	-0.4	0
chr4:995007	10	1	10	10	-1	103.15	1	-0.4	0
chr4:17282975	10	1	10	10	-1	102.5	1	-0.4	0
chr1:3255852	10	1	10	10	-1	101.92	1	-0.4	0
chr1:25228028	10	1	10	10	-1	101.79	1	-0.4	0
chr2:15831857	10	1	10	10	-1	101.79	1	-0.4	0
chr1:10294538	10	1	10	10	-1	100.54	1	-0.4	0
chr1:621510	10	1	10	10	-1	100.54	1	-0.4	0
chr1:7609414	10	1	10	10	-1	100.54	1	-0.4	0
chr5:6556351	10	1	10	10	-1	100.41	1	-0.4	0
chr1:9339949	10	1	10	10	-1	99.89	1	-0.4	0
chr1:4647726	10	1	10	10	-1	99.42	1	-0.4	0
chr5:23354556	10	1	10	10	-1	98.6	1	-0.4	0
chr5:8589091	10	1	10	10	-1	98.27	1	-0.4	0
chr5:9247214	10	1	10	10	-1	97.98	1	-0.4	0
chr1:23172778	10	1	10	10	-1	97.95	1	-0.4	0
chr3:8734691	10	1	10	10	-1	97.9	1	-0.4	0
chr4:11860252	10	1	10	10	-1	97.65	1	-0.4	0
chr3:22221356	10	1	10	10	-1	97.31	1	-0.4	0
chr5:4555918	10	1	10	10	-1	96.82	1	-0.4	0
chr5:5115151	10	1	10	10	-1	96.67	1	-0.4	0
chr1:630383	10	1	10	10	-1	96.13	1	-0.4	0
chr5:2132342	10	1	10	10	-1	96.11	1	-0.4	0
chr3:11386886	10	1	10	10	-1	96.02	1	-0.4	0
chr4:17184023	10	1	10	10	-1	96.02	1	-0.4	0
chr5:9830269	10	1	10	10	-1	96.02	1	-0.4	0
chr1:12547658	10	1	10	10	-1	95.38	1	-0.4	0
chr1:12550054	10	1	10	10	-1	95.38	1	-0.4	0
chr5:6713711	10	1	10	10	-1	95.38	1	-0.4	0
chr1:27360982	10	1	10	10	-1	94.96	1	-0.4	0
chr3:18837601	10	1	10	10	-1	94.93	1	-0.4	0
chr5:1374727	10	1	10	10	-1	94.75	1	-0.4	0
chr1:8079365	10	1	10	10	-1	94.56	1	-0.4	0
chr4:17875386	10	1	10	10	-1	93.15	1	-0.4	0
chr5:26933312	10	1	10	10	-1	93.03	1	-0.4	0
chr4:9993720	10	1	10	10	-1	92.84	1	-0.4	0
chr2:8657360	10	1	10	10	-1	92.65	1	-0.4	0
chr4:13864491	10	1	10	10	-1	92.43	1	-0.4	0
chr5:23896821	10	1	10	10	-1	92.21	1	-0.4	0
chr4:15507336	10	1	10	10	-1	92.16	1	-0.4	0
chr5:24887067	10	1	10	10	-1	92.06	1	-0.4	0
chr1:19986118	10	1	10	10	-1	92	1	-0.4	0
chr2:13393420	10	1	10	10	-1	91.96	1	-0.4	0
