Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise
chr3:1726842	10	1	10	10	-1	100.2	1	-0.4	0
chr1:9381320	10	1	10	10	-1	97.19	1	-0.4	0
chr3:22328250	10	1	10	10	-1	97.03	1	-0.4	0
chr3:22873902	10	1	10	10	-1	97.03	1	-0.4	0
chr1:5296914	10	1	10	10	-1	96	1	-0.4	0
chr4:8387983	10	1	10	10	-1	95.9	1	-0.4	0
chr4:297476	10	1	10	10	-1	95.74	1	-0.4	0
chr5:24057305	10	1	10	10	-1	95.27	1	-0.4	0
chr1:2861581	10	1	10	10	-1	95.23	1	-0.4	0
chr2:15100426	10	1	10	10	-1	95.05	1	-0.4	0
chr5:14566444	10	1	10	10	-1	94.8	1	-0.4	0
chr5:26394534	10	1	10	10	-1	94.64	1	-0.4	0
chr5:2074491	10	1	10	10	-1	94.44	1	-0.4	0
chr2:7519965	10	1	10	10	-1	94.29	1	-0.4	0
chr1:28876072	10	1	10	10	-1	94.06	1	-0.4	0
chr4:1776434	10	1	10	10	-1	93.94	1	-0.4	0
chr3:20801355	10	1	10	10	-1	93.89	1	-0.4	0
chr1:26403381	10	1	10	10	-1	93.76	1	-0.4	0
chr3:6565335	10	1	10	10	-1	93.56	1	-0.4	0
chr4:17119760	10	1	10	10	-1	93.46	1	-0.4	0
chr1:26212989	10	1	10	10	-1	93.19	1	-0.4	0
chr2:12677452	10	1	10	10	-1	92.96	1	-0.4	0
chr1:23898914	10	1	10	10	-1	92.61	1	-0.4	0
chr1:8911421	10	1	10	10	-1	92.43	1	-0.4	0
chr3:9740714	10	1	10	10	-1	92.04	1	-0.4	0
chr3:7280350	10	1	10	10	-1	92.01	1	-0.4	0
chr5:704522	10	1	10	10	-1	91.98	1	-0.4	0
chr5:17466868	10	1	10	10	-1	91.85	1	-0.4	0
chr2:16391672	10	1	10	10	-1	91.81	1	-0.4	0
chr3:8531205	10	1	10	10	-1	91.73	1	-0.4	0
chr3:21830715	10	1	10	10	-1	91.68	1	-0.4	0
chr3:6704365	10	1	10	10	-1	91.57	1	-0.4	0
chr2:13798883	10	1	10	10	-1	91.5	1	-0.4	0
chr1:21256100	10	1	10	10	-1	91.45	1	-0.4	0
chr2:19100983	10	1	10	10	-1	91.28	1	-0.4	0
chr2:19594161	10	1	10	10	-1	91.26	1	-0.4	0
chr5:26257509	10	1	10	10	-1	91.13	1	-0.4	0
chr2:10298765	10	1	10	10	-1	91.1	1	-0.4	0
chr1:9286342	10	1	10	10	-1	91.08	1	-0.4	0
chr4:8506786	10	1	10	10	-1	90.89	1	-0.4	0
chr2:17646225	10	1	10	10	-1	90.71	1	-0.4	0
chr5:5497308	10	1	10	10	-1	90.7	1	-0.4	0
chr5:26822192	10	1	10	10	-1	90.65	1	-0.4	0
chr1:6774474	10	1	10	10	-1	90.64	1	-0.4	0
chr2:9326529	10	1	10	10	-1	90.61	1	-0.4	0
chr1:5344335	10	1	10	10	-1	90.44	1	-0.4	0
chr3:2214906	10	1	10	10	-1	90.31	1	-0.4	0
chr3:15517657	10	1	10	10	-1	90.22	1	-0.4	0
chr2:13436487	10	1	10	10	-1	90.17	1	-0.4	0
chr1:16765956	10	1	10	10	-1	89.78	1	-0.4	0
chr4:5550424	10	1	10	10	-1	89.69	1	-0.4	0
chr4:13376159	10	1	10	10	-1	89.61	1	-0.4	0
chr5:15279474	10	1	10	10	-1	89.5	1	-0.4	0
chr5:2075732	10	1	10	10	-1	89.5	1	-0.4	0
chr4:459693	10	1	10	10	-1	89.41	1	-0.4	0
chr2:19662741	10	1	10	10	-1	89.3	1	-0.4	0
chr5:6748687	10	1	10	10	-1	89.2	1	-0.4	0
chr2:13222779	10	1	10	10	-1	89.18	1	-0.4	0
chr3:18469768	10	1	10	10	-1	89.18	1	-0.4	0
chr3:18883519	10	1	10	10	-1	89.07	1	-0.4	0
chr1:10044243	10	1	10	10	-1	88.98	1	-0.4	0
chr5:5436594	10	1	10	10	-1	88.92	1	-0.4	0
chr1:6174783	10	1	10	10	-1	88.87	1	-0.4	0
chr2:15066201	10	1	10	10	-1	88.83	1	-0.4	0
chr2:9627304	10	1	10	10	-1	88.79	1	-0.4	0
chr4:13293769	10	1	10	10	-1	88.62	1	-0.4	0
chr3:23389180	10	1	10	10	-1	88.61	1	-0.4	0
chr5:16290568	10	1	10	10	-1	88.61	1	-0.4	0
chr5:3106278	10	1	10	10	-1	88.61	1	-0.4	0
chr1:11622962	10	1	10	10	-1	88.59	1	-0.4	0
chr1:7968743	10	1	10	10	-1	88.47	1	-0.4	0
chr1:19993344	10	1	10	10	-1	88.42	1	-0.4	0
chr1:2586150	10	1	10	10	-1	88.34	1	-0.4	0
chr3:10023809	10	1	10	10	-1	88.33	1	-0.4	0
chr2:13523866	10	1	10	10	-1	88.29	1	-0.4	0
chr5:25035939	10	1	10	10	-1	88.13	1	-0.4	0
chr3:19740636	10	1	10	10	-1	88.12	1	-0.4	0
chr3:1153759	10	1	10	10	-1	88.05	1	-0.4	0
chr5:4745954	10	1	10	10	-1	88.02	1	-0.4	0
chr1:20470779	10	1	10	10	-1	87.99	1	-0.4	0
chr1:8843193	10	1	10	10	-1	87.94	1	-0.4	0
chr5:3150544	10	1	10	10	-1	87.77	1	-0.4	0
chr5:22473668	10	1	10	10	-1	87.76	1	-0.4	0
chr1:3947239	10	1	10	10	-1	87.71	1	-0.4	0
chr3:4042830	10	1	10	10	-1	87.68	1	-0.4	0
chr1:29549019	10	1	10	10	-1	87.62	1	-0.4	0
chr4:13279799	10	1	10	10	-1	87.53	1	-0.4	0
chr5:26950058	10	1	10	10	-1	87.5	1	-0.4	0
chr4:12757868	10	1	10	10	-1	87.39	1	-0.4	0
chr2:6922127	10	1	10	10	-1	87.22	1	-0.4	0
chr3:7457497	10	1	10	10	-1	87.22	1	-0.4	0
chr2:9303682	10	1	10	10	-1	87.18	1	-0.4	0
chr2:19282096	10	1	10	10	-1	87.17	1	-0.4	0
chr1:6687396	10	1	10	10	-1	87.01	1	-0.4	0
chr2:18523551	10	1	10	10	-1	87	1	-0.4	0
chr3:20379002	10	1	10	10	-1	86.97	1	-0.4	0
chr1:7365435	10	1	10	10	-1	86.94	1	-0.4	0
chr3:6465947	10	1	10	10	-1	86.94	1	-0.4	0
chr2:16485780	10	1	10	10	-1	86.88	1	-0.4	0
chr1:6673603	10	1	10	10	-1	86.66	1	-0.4	0
chr3:18798883	10	1	10	10	-1	86.66	1	-0.4	0
chr1:19782905	10	1	10	10	-1	86.63	1	-0.4	0
chr3:2138315	10	1	10	10	-1	86.63	1	-0.4	0
chr4:1151515	10	1	10	10	-1	86.58	1	-0.4	0
chr5:101110	10	1	10	10	-1	86.56	1	-0.4	0
chr4:14355247	10	1	10	10	-1	86.5	1	-0.4	0
chr5:2935776	10	1	10	10	-1	86.49	1	-0.4	0
chr1:10296038	10	1	10	10	-1	86.29	1	-0.4	0
chr5:21735018	10	1	10	10	-1	86.28	1	-0.4	0
chr3:6685331	10	1	10	10	-1	86.24	1	-0.4	0
chr2:19650294	10	1	10	10	-1	86.1	1	-0.4	0
chr4:6435306	10	1	10	10	-1	86.1	1	-0.4	0
chr5:6275120	10	1	10	10	-1	86.09	1	-0.4	0
chr1:10001220	10	1	10	10	-1	86.08	1	-0.4	0
chr1:17816534	10	1	10	10	-1	86.03	1	-0.4	0
chr1:21531755	10	1	10	10	-1	86.03	1	-0.4	0
chr2:8495979	10	1	10	10	-1	85.98	1	-0.4	0
chr4:17397783	10	1	10	10	-1	85.9	1	-0.4	0
chr3:7079020	10	1	10	10	-1	85.88	1	-0.4	0
chr1:8728537	10	1	10	10	-1	85.87	1	-0.4	0
chr1:29203499	10	1	10	10	-1	85.83	1	-0.4	0
chr5:22323723	10	1	10	10	-1	85.83	1	-0.4	0
chr1:18927786	10	1	10	10	-1	85.78	1	-0.4	0
chr3:16195862	10	1	10	10	-1	85.78	1	-0.4	0
chr1:29702102	10	1	10	10	-1	85.58	1	-0.4	0
chr3:19287721	10	1	10	10	-1	85.56	1	-0.4	0
chr1:29765686	10	1	10	10	-1	85.48	1	-0.4	0
chr1:3201676	10	1	10	10	-1	85.47	1	-0.4	0
chr3:314660	10	1	10	10	-1	85.46	1	-0.4	0
chr1:9481352	10	1	10	10	-1	85.43	1	-0.4	0
chr2:10430551	10	1	10	10	-1	85.41	1	-0.4	0
chr1:4882196	10	1	10	10	-1	85.31	1	-0.4	0
chr1:26419681	10	1	10	10	-1	85.26	1	-0.4	0
chr5:3464100	10	1	10	10	-1	85.15	1	-0.4	0
chr5:2758636	10	1	10	10	-1	85.07	1	-0.4	0
chr5:5235997	10	1	10	10	-1	85.07	1	-0.4	0
chr1:29860618	10	1	10	10	-1	85.02	1	-0.4	0
chr4:6017981	10	1	10	10	-1	85.01	1	-0.4	0
